date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:23	4209/4209	---M--	200	added ('OK')	image/png	etag:%225a143297-1800%22	https://colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-1.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-1.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:24	4294/4294	---M--	200	added ('OK')	image/png	etag:%225a143297-16ca%22	https://colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-2.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-2.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:24	3478/3478	---M--	200	added ('OK')	image/png	etag:%225a143297-13fb%22	https://colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-3.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-3.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:24	5540/5540	---M--	200	added ('OK')	image/png	etag:%225a143297-1cb3%22	https://colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-4.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-4.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:24	3994/3994	---M--	200	added ('OK')	image/png	etag:%225a143298-1639%22	https://colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-5.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/client_logo/client_logo-5.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	676/676	---M--	200	added ('OK')	image/png	etag:%225a143261-74b%22	https://colorlib.com/etc/TOPBuilder/images/footer-logo.png	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/footer-logo.png	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6fb81c-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	97362/97362	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143263-17c52%22	https://colorlib.com/etc/TOPBuilder/js/jquery-1.12.0.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/js/jquery-1.12.0.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143264-90b5%22	https://colorlib.com/etc/TOPBuilder/js/bootstrap.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/js/bootstrap.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	8426/8426	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143274-20ea%22	https://colorlib.com/etc/TOPBuilder/vendors/animate/wow.min.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/animate/wow.min.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:25	3601/3601	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a143282-1fa1%22	https://colorlib.com/etc/TOPBuilder/vendors/camera-slider/jquery.easing.1.3.js	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/vendors/camera-slider/jquery.easing.1.3.js	(from https://colorlib.com/etc/TOPBuilder/index.html)
